Coefficient
10.333573769763827
3.4009003048198534
2.3039423973524813
0.8813934838049382
2.7678936687527056
3.8774846243966206
3.5146719994512066
0.8512520690332489
2.346792574329227
1.891727521371274
1.205810359717986
1.8179378500415835
0.07175239558073032
0.9229681622530574
5.660332064455947
0.7307131216174345
2.4050622189323247
0.387581719130089
4.629704916864542
0.397373292627901
13.989265818537808
